MeterID,Zone,ConsumerType,Date,EnergyConsymed_kwh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
MTR3949,Central,Commercial,21-04-2025,779.1,29,3,Active,8.2
MTR3950,North,Residential,04-07-2025,283.4,9.7,9,Active,6.5
MTR3951,Central,Residential,01-01-2025,268.5,9.1,3,Active,6.5
MTR3952,North,Commercial,16-09-2025,732.1,23.6,3,Active,8.2
MTR3953,North,Residential,26-04-2025,270,8.2,1,Active,6.5
MTR3954,Central,Residential,28-12-2025,302.6,8.8,3,Active,6.5
MTR3955,Central,Commercial,09-01-2025,952.1,31.5,1,Active,8.2
MTR3956,South,Commercial,16-09-2025,744.4,23.1,3,Active,8.2
MTR3957,South,Industrial,20-03-2025,1467,42.1,16,Active,9.5
MTR3958,South,Commercial,11-03-2025,957.9,36.5,0,Active,8.2
MTR3959,Central,Commercial,01-11-2025,603.9,20.9,2,Active,8.2
MTR3960,South,Commercial,18-07-2025,857.3,30.2,3,Active,8.2
MTR3961,North,Commercial,07-02-2025,917.5,29.7,0,Faulty,8.2
MTR3962,Central,Residential,18-05-2025,214.3,6.8,9,Active,6.5
MTR3963,Central,Industrial,08-01-2025,1427.9,46.5,2,Active,9.5
MTR3964,South,Residential,19-08-2025,225.9,8.5,3,Active,6.5
MTR3965,North,Industrial,22-03-2025,1980.3,61.3,12,Active,9.5
MTR3966,Central,Industrial,28-02-2025,1559.7,48.8,7,Active,9.5
MTR3967,Central,Industrial,04-01-2025,1306.3,40,3,Active,9.5
MTR3968,North,Industrial,27-06-2025,1704.8,54.8,0,Active,9.5
MTR3969,Central,Residential,17-06-2025,269.4,9,1,Active,6.5
MTR3970,Central,Residential,12-09-2025,317.1,10,7,Active,6.5
MTR3971,South,Residential,22-06-2025,261.7,7.5,0,Active,6.5
MTR3972,North,Industrial,19-02-2025,1860.7,74.4,9,Active,9.5
MTR3973,South,Residential,08-11-2025,207.6,6.3,5,Active,6.5
MTR3974,Central,Industrial,22-05-2025,1633,46.8,5,Active,9.5
MTR3975,South,Commercial,04-07-2025,737.1,21.4,10,Active,8.2
MTR3976,North,Commercial,02-11-2025,934.6,28.9,2,Active,8.2
MTR3977,South,Commercial,27-12-2025,756.1,28,15,Active,8.2
MTR3978,South,Industrial,03-02-2025,1714.7,54.9,18,Active,9.5
MTR3979,North,Commercial,03-12-2025,913.2,32.5,1,Active,8.2
MTR3980,South,Industrial,26-09-2025,1331.9,48.2,14,Active,9.5
MTR3981,North,Industrial,18-08-2025,1453.4,58,10,Active,9.5
MTR3982,Central,Commercial,31-01-2025,756.6,29.8,1,Active,8.2
MTR3983,North,Industrial,16-08-2025,1792.9,62.9,27,Active,9.5
MTR3984,South,Industrial,11-12-2025,1972.7,78.9,8,Active,9.5
MTR3985,North,Industrial,06-02-2025,1517.2,57.4,1,Active,9.5
MTR3986,South,Industrial,14-11-2025,1584.2,60.8,20,Active,9.5
MTR3987,Central,Commercial,03-03-2025,824.6,31.8,1,Active,8.2
MTR3988,North,Commercial,06-02-2025,935.8,36,10,Active,8.2
MTR3989,Central,Industrial,13-11-2025,1534,54.5,10,Active,9.5
MTR3990,Central,Industrial,05-11-2025,1472.9,43.2,7,Faulty,9.5
MTR3991,North,Residential,28-06-2025,194.7,5.8,3,Active,6.5
MTR3992,North,Industrial,01-03-2025,2289,83.6,13,Active,9.5
MTR3993,South,Commercial,02-07-2025,855.7,27.3,10,Active,8.2
MTR3994,South,Industrial,16-10-2025,1544.2,61.7,1,Active,9.5
MTR3995,North,Commercial,25-09-2025,810.5,30.3,17,Active,8.2
MTR3996,Central,Commercial,04-03-2025,720.7,28.6,0,Active,8.2
MTR3997,South,Industrial,30-05-2025,1720.9,51.7,1,Active,9.5
MTR3998,Central,Residential,26-02-2025,290.9,8.3,0,Active,6.5
MTR3999,Central,Industrial,13-06-2025,1752.2,69.4,16,Active,9.5
MTR4000,North,Industrial,08-12-2025,1355.8,39,5,Active,9.5
MTR4001,North,Commercial,15-03-2025,959.8,32.5,23,Active,8.2
MTR4002,North,Commercial,01-03-2025,815.5,24.6,2,Active,8.2
MTR4003,North,Industrial,07-11-2025,1340.8,40.1,0,Active,9.5
MTR4004,South,Residential,20-06-2025,310.3,11,9,Active,6.5
MTR4005,South,Residential,25-01-2025,262.2,9.5,0,Active,6.5
MTR4006,South,Commercial,14-05-2025,806.1,26.5,1,Active,8.2
MTR4007,South,Residential,28-04-2025,235.9,8,9,Active,6.5
MTR4008,Central,Industrial,03-10-2025,1517.6,58.5,7,Active,9.5
MTR4009,Central,Commercial,17-12-2025,611,19.1,28,Active,8.2
MTR4010,North,Industrial,26-10-2025,1378.7,47.4,4,Active,9.5
MTR4011,North,Residential,12-01-2025,242.2,9.7,14,Active,6.5
MTR4012,North,Commercial,11-04-2025,600.4,20.6,5,Active,8.2
MTR4013,Central,Commercial,12-11-2025,996.3,29.9,13,Active,8.2
MTR4014,Central,Residential,21-12-2025,240,7.6,1,Faulty,6.5
MTR4015,Central,Industrial,05-11-2025,1394.2,45.9,0,Active,9.5
MTR4016,South,Commercial,25-06-2025,622.6,18.3,18,Active,8.2
MTR4017,South,Residential,05-04-2025,265,10.6,0,Active,6.5
MTR4018,Central,Residential,06-10-2025,267.8,8.7,15,Active,6.5
MTR4019,North,Industrial,26-10-2025,1795.1,57.2,0,Faulty,9.5
MTR4020,Central,Residential,19-09-2025,260.6,9.3,1,Active,6.5
MTR4021,Central,Industrial,08-04-2025,1139.2,45.2,4,Active,9.5
MTR4022,South,Residential,09-12-2025,263.1,7.7,21,Active,6.5
MTR4023,Central,Industrial,17-12-2025,1509.3,48.8,0,Active,9.5
MTR4024,South,Industrial,11-01-2025,1706.2,63.3,2,Active,9.5
MTR4025,North,Residential,04-12-2025,286.6,10,5,Active,6.5
MTR4026,South,Residential,14-06-2025,298.3,11.8,1,Active,6.5
MTR4027,North,Commercial,17-01-2025,615,20.9,4,Faulty,8.2
MTR4028,Central,Industrial,25-08-2025,1562.7,47.1,8,Active,9.5
MTR4029,South,Industrial,02-10-2025,1921.5,64.7,17,Active,9.5
MTR4030,North,Commercial,29-03-2025,762.2,26.3,4,Active,8.2
MTR4031,Central,Residential,01-05-2025,278.9,8.3,3,Active,6.5
MTR4032,North,Commercial,31-05-2025,890.8,34.1,0,Active,8.2
MTR4033,North,Residential,28-08-2025,242.8,8.9,1,Active,6.5
MTR4034,South,Industrial,24-08-2025,1882.1,60.7,6,Active,9.5
MTR4035,North,Residential,14-10-2025,206.9,6.3,12,Active,6.5
MTR4036,North,Residential,16-04-2025,287.6,9.3,5,Active,6.5
MTR4037,Central,Industrial,10-12-2025,1672.8,61.4,6,Active,9.5
MTR4038,South,Industrial,24-09-2025,1430.1,41.3,6,Active,9.5
MTR4039,North,Residential,17-04-2025,231.4,6.7,10,Active,6.5
MTR4040,South,Industrial,12-09-2025,1609,52.3,10,Active,9.5
MTR4041,Central,Residential,19-02-2025,192.9,6.6,10,Active,6.5
MTR4042,North,Commercial,16-02-2025,1021.8,33.6,6,Active,8.2
MTR4043,North,Industrial,16-04-2025,1537.5,47.9,0,Active,9.5
MTR4044,Central,Industrial,19-12-2025,1537.4,46.1,7,Faulty,9.5
MTR4045,Central,Residential,18-10-2025,213.2,8.2,6,Active,6.5
MTR4046,North,Commercial,30-12-2025,894,27,9,Active,8.2
MTR4047,Central,Industrial,08-08-2025,1546.5,48.6,0,Active,9.5
MTR4048,South,Residential,24-07-2025,215.7,7.7,0,Active,6.5
MTR4049,North,Residential,07-05-2025,286.7,10.7,3,Active,6.5
MTR4050,South,Commercial,26-09-2025,841,26,14,Active,8.2
MTR4051,Central,Commercial,17-03-2025,796,26.9,0,Active,8.2
MTR4052,South,Commercial,17-11-2025,752,23.4,1,Active,8.2
MTR4053,Central,Commercial,02-04-2025,881.7,31.3,2,Faulty,8.2
MTR4054,Central,Commercial,26-07-2025,599.4,18.6,7,Active,8.2
MTR4055,Central,Commercial,27-03-2025,1138.6,45.5,1,Active,8.2
MTR4056,Central,Industrial,30-07-2025,1864.6,72.3,13,Active,9.5
MTR4057,North,Residential,30-01-2025,186.7,5.4,3,Active,6.5
MTR4058,North,Residential,06-04-2025,248.6,8.2,22,Active,6.5
MTR4059,South,Residential,12-12-2025,306.5,9.5,2,Faulty,6.5
MTR4060,Central,Commercial,13-06-2025,973.5,32.4,7,Active,8.2
MTR4061,South,Commercial,20-03-2025,650.8,20.7,3,Faulty,8.2
MTR4062,North,Industrial,05-12-2025,2061.1,60.4,0,Active,9.5
MTR4063,South,Commercial,20-08-2025,776,28.6,7,Faulty,8.2
MTR4064,Central,Industrial,10-03-2025,1773.3,65.5,1,Active,9.5
MTR4065,South,Industrial,26-11-2025,1745.5,56,8,Active,9.5
MTR4066,North,Commercial,03-06-2025,744.9,28.1,0,Active,8.2
MTR4067,South,Industrial,23-07-2025,1657.7,56.5,17,Active,9.5
MTR4068,North,Industrial,18-07-2025,1906,70.6,6,Faulty,9.5
MTR4069,South,Commercial,13-05-2025,686.2,27,3,Active,8.2
MTR4070,North,Commercial,26-08-2025,884.5,32.4,4,Active,8.2
MTR4071,South,Residential,15-10-2025,249.3,7.7,5,Active,6.5
MTR4072,North,Residential,09-09-2025,257.7,9.8,3,Active,6.5
MTR4073,North,Industrial,17-09-2025,1669.6,60.1,0,Active,9.5
MTR4074,South,Residential,24-09-2025,213.3,8.5,1,Active,6.5
MTR4075,North,Industrial,26-07-2025,1510.5,44.8,3,Active,9.5
MTR4076,South,Industrial,07-08-2025,1493.2,49.6,9,Active,9.5
MTR4077,Central,Residential,07-11-2025,225.6,7.7,14,Active,6.5
MTR4078,North,Industrial,10-01-2025,1376.1,45.7,10,Active,9.5
MTR4079,North,Residential,04-12-2025,205.9,8.2,12,Active,6.5
MTR4080,South,Commercial,13-12-2025,756.2,24.3,0,Active,8.2
MTR4081,South,Industrial,07-11-2025,1336.2,47.8,4,Active,9.5
MTR4082,Central,Residential,16-10-2025,201.3,6.9,0,Active,6.5
MTR4083,North,Industrial,13-06-2025,1448.3,50.8,4,Active,9.5
MTR4084,North,Residential,15-07-2025,285.8,10,8,Active,6.5
MTR4085,South,Residential,11-06-2025,239.6,7,5,Active,6.5
MTR4086,Central,Commercial,23-03-2025,732.2,28.2,11,Active,8.2
MTR4087,Central,Commercial,01-04-2025,835.3,31.8,2,Active,8.2
MTR4088,North,Residential,02-06-2025,223.5,8.7,13,Active,6.5
MTR4089,North,Residential,12-11-2025,260.2,9.3,5,Active,6.5
MTR4090,South,Industrial,03-09-2025,1361.2,48,8,Faulty,9.5
MTR4091,Central,Commercial,21-05-2025,779.3,25.9,3,Active,8.2
MTR4092,North,Residential,05-02-2025,303.9,10.9,0,Active,6.5
MTR4093,South,Commercial,01-07-2025,891.7,33.1,2,Active,8.2
MTR4094,North,Industrial,24-10-2025,1346,42,11,Active,9.5
MTR4095,South,Residential,23-01-2025,310.1,9.3,6,Active,6.5
MTR4096,Central,Residential,28-11-2025,268.7,8.7,17,Active,6.5
MTR4097,Central,Industrial,15-03-2025,1842,68.5,2,Active,9.5
MTR4098,North,Commercial,10-02-2025,778.6,30.9,1,Active,8.2
MTR4099,Central,Industrial,01-07-2025,1441,47.6,23,Faulty,9.5
MTR4100,North,Residential,23-05-2025,288.7,10.8,5,Active,6.5
MTR4101,North,Commercial,20-07-2025,898.9,26.7,5,Active,8.2
MTR4102,Central,Residential,28-07-2025,331.9,11.4,18,Active,6.5
MTR4103,Central,Industrial,23-05-2025,1932,60.4,1,Active,9.5
MTR4104,North,Commercial,04-02-2025,822.5,25.2,5,Active,8.2
MTR4105,South,Commercial,15-05-2025,800.4,30.8,14,Active,8.2
MTR4106,South,Residential,12-01-2025,325.8,12.1,2,Faulty,6.5
MTR4107,North,Industrial,26-05-2025,1828.2,63.7,14,Faulty,9.5
MTR4108,South,Residential,08-04-2025,291.2,10.8,0,Active,6.5
MTR4109,North,Commercial,25-05-2025,662.1,23.9,0,Active,8.2
MTR4110,North,Industrial,24-07-2025,1757.2,59.1,3,Active,9.5
MTR4111,Central,Residential,28-02-2025,258.2,8.6,3,Active,6.5
MTR4112,North,Residential,01-09-2025,265.7,9.7,10,Active,6.5
MTR4113,Central,Industrial,15-10-2025,1519.4,53.7,18,Active,9.5
MTR4114,South,Commercial,27-11-2025,685.3,25.7,0,Active,8.2
MTR4115,Central,Commercial,07-05-2025,781.5,24.7,17,Active,8.2
MTR4116,North,Industrial,18-04-2025,1744.4,65.4,17,Active,9.5
MTR4117,South,Industrial,31-10-2025,1652.9,54.8,5,Active,9.5
MTR4118,Central,Industrial,30-05-2025,1859.5,56.5,4,Active,9.5
MTR4119,North,Industrial,13-04-2025,1780.4,54.3,1,Active,9.5
MTR4120,North,Residential,20-09-2025,275.8,9.1,2,Active,6.5
MTR4121,North,Industrial,19-07-2025,1212.4,43.9,17,Faulty,9.5
MTR4122,South,Industrial,24-05-2025,1960.6,62.8,15,Active,9.5
MTR4123,North,Commercial,31-01-2025,872.6,25.6,18,Active,8.2
MTR4124,South,Commercial,28-02-2025,814.6,23.4,55,Active,8.2
MTR4125,South,Industrial,28-06-2025,1695.9,54,12,Active,9.5
MTR4126,Central,Industrial,22-01-2025,1460.8,51.6,0,Active,9.5
MTR4127,Central,Residential,25-05-2025,290.9,10.7,24,Active,6.5
MTR4128,North,Industrial,24-10-2025,2008.5,68.3,0,Active,9.5
MTR4129,North,Industrial,17-04-2025,2040.5,69.7,8,Active,9.5
MTR4130,Central,Residential,10-05-2025,316.4,9.6,0,Active,6.5
MTR4131,Central,Commercial,09-02-2025,800.1,27.4,6,Active,8.2
MTR4132,South,Commercial,26-08-2025,947.9,30.3,3,Active,8.2
MTR4133,Central,Industrial,18-10-2025,1121.8,35.6,59,Active,9.5
MTR4134,North,Commercial,01-05-2025,557.5,19.4,1,Active,8.2
MTR4135,South,Industrial,22-02-2025,1456.7,50.3,20,Active,9.5
MTR4136,Central,Residential,28-01-2025,254.4,9.9,9,Active,6.5
MTR4137,North,Commercial,27-07-2025,688,25.8,1,Active,8.2
MTR4138,North,Industrial,22-09-2025,1976.1,57.2,10,Active,9.5
MTR4139,North,Residential,19-03-2025,197.8,6.9,16,Active,6.5
MTR4140,South,Commercial,16-10-2025,961.8,33.5,0,Active,8.2
MTR4141,South,Commercial,16-07-2025,682.8,21.8,13,Active,8.2
MTR4142,North,Industrial,06-02-2025,1364.6,45.8,3,Active,9.5
MTR4143,Central,Industrial,20-08-2025,1446.3,55.4,0,Active,9.5
MTR4144,Central,Residential,15-01-2025,287.3,8.3,13,Active,6.5
MTR4145,North,Industrial,17-04-2025,1490.3,46.5,3,Faulty,9.5
MTR4146,Central,Commercial,22-06-2025,646,21.6,3,Active,8.2
MTR4147,South,Residential,10-06-2025,248.8,7.4,4,Active,6.5
MTR4148,North,Industrial,06-01-2025,1557.2,56,5,Active,9.5
MTR4149,South,Residential,22-07-2025,239.2,9.4,0,Active,6.5
MTR4150,South,Industrial,28-12-2025,1280.9,36.9,1,Active,9.5
MTR4151,Central,Industrial,24-09-2025,1529.8,46.2,2,Active,9.5
MTR4152,North,Industrial,28-10-2025,1655.2,54.1,1,Active,9.5
MTR4153,South,Industrial,10-10-2025,1330,45.3,2,Active,9.5
MTR4154,North,Industrial,18-10-2025,1608.3,64,1,Active,9.5
MTR4155,North,Commercial,11-07-2025,1044.7,34.2,0,Active,8.2
MTR4156,Central,Commercial,01-06-2025,761.7,23.5,25,Active,8.2
MTR4157,North,Industrial,27-09-2025,1704,49.9,17,Active,9.5
MTR4158,South,Industrial,20-09-2025,1603,58,1,Active,9.5
MTR4159,North,Residential,18-03-2025,210.3,6.3,0,Active,6.5
MTR4160,South,Residential,13-06-2025,216.8,6.7,27,Active,6.5
MTR4161,Central,Industrial,15-02-2025,1804.1,61.4,14,Active,9.5
MTR4162,Central,Residential,07-11-2025,251.4,7.3,1,Active,6.5
MTR4163,Central,Industrial,21-03-2025,1424.9,49.2,6,Faulty,9.5
MTR4164,North,Residential,28-10-2025,273.1,9.4,2,Active,6.5
MTR4165,South,Residential,20-08-2025,246.7,9.6,5,Faulty,6.5
MTR4166,North,Industrial,31-10-2025,1644.4,56.2,6,Active,9.5
MTR4167,South,Commercial,15-05-2025,978.3,35.8,15,Faulty,8.2
MTR4168,South,Commercial,14-02-2025,736.8,21.8,6,Active,8.2
MTR4169,North,Industrial,19-02-2025,1520.9,59.7,1,Active,9.5
MTR4170,South,Industrial,28-12-2025,1331.4,49.4,23,Active,9.5
MTR4171,North,Residential,01-04-2025,212.5,6.4,3,Active,6.5
MTR4172,Central,Commercial,15-06-2025,879,30.4,14,Active,8.2
MTR4173,Central,Commercial,08-11-2025,794.5,23.8,8,Active,8.2
MTR4174,South,Commercial,01-06-2025,724,25.3,3,Faulty,8.2
MTR4175,South,Industrial,18-12-2025,1511.5,44.9,1,Active,9.5
MTR4176,North,Industrial,16-09-2025,1838.5,66.9,4,Active,9.5
MTR4177,Central,Commercial,07-09-2025,647.4,19.7,7,Active,8.2
MTR4178,South,Residential,25-12-2025,271.2,10.8,5,Active,6.5
MTR4179,South,Residential,22-11-2025,304.5,11.6,14,Active,6.5
MTR4180,Central,Industrial,03-06-2025,1979.9,63.8,7,Active,9.5
MTR4181,Central,Commercial,16-07-2025,795.5,27.9,10,Active,8.2
MTR4182,South,Industrial,05-10-2025,1764.2,59.2,16,Active,9.5
MTR4183,Central,Residential,13-10-2025,251,8.1,9,Active,6.5
MTR4184,North,Industrial,09-01-2025,1601.7,55.2,1,Active,9.5
MTR4185,Central,Residential,09-05-2025,191.2,6.1,0,Active,6.5
MTR4186,Central,Commercial,06-02-2025,717.9,21.8,2,Active,8.2
MTR4187,South,Residential,17-02-2025,364.6,11.3,4,Active,6.5
MTR4188,South,Industrial,15-10-2025,1615.7,58.8,28,Active,9.5
MTR4189,North,Industrial,17-02-2025,1350.8,53.7,13,Active,9.5
MTR4190,Central,Residential,09-04-2025,258.8,8.1,4,Active,6.5
MTR4191,North,Commercial,25-11-2025,845.4,32.6,4,Active,8.2
MTR4192,Central,Commercial,13-08-2025,837.1,27.6,1,Active,8.2
MTR4193,Central,Residential,19-12-2025,309.1,10.9,4,Active,6.5
MTR4194,North,Residential,12-03-2025,276.9,10.5,1,Active,6.5
MTR4195,Central,Industrial,05-12-2025,1402.2,50.2,0,Active,9.5
MTR4196,South,Industrial,14-07-2025,1441.4,53.9,44,Active,9.5
MTR4197,South,Residential,04-09-2025,326.1,12.8,6,Active,6.5
MTR4198,South,Commercial,21-02-2025,853.6,24.9,12,Active,8.2
MTR4199,South,Residential,14-12-2025,273.5,10.1,1,Faulty,6.5
MTR4200,Central,Residential,15-11-2025,235.3,8.8,34,Active,6.5
MTR4201,North,Commercial,14-09-2025,877,32,23,Active,8.2
MTR4202,South,Industrial,29-11-2025,1345.1,43.7,9,Active,9.5
MTR4203,North,Industrial,11-03-2025,1663.9,54.6,4,Active,9.5
MTR4204,South,Residential,24-02-2025,184.1,6.2,16,Active,6.5
MTR4205,South,Commercial,22-07-2025,761.2,30.4,5,Active,8.2
MTR4206,Central,Industrial,01-07-2025,1717.7,62.5,6,Active,9.5
MTR4207,Central,Commercial,02-03-2025,864.1,32.4,3,Active,8.2
MTR4208,South,Residential,21-02-2025,304.9,10.6,1,Active,6.5
MTR4209,North,Commercial,20-01-2025,939.4,30.8,11,Active,8.2
MTR4210,North,Commercial,12-04-2025,741,28.5,16,Active,8.2
MTR4211,South,Residential,27-10-2025,222.6,7.6,6,Active,6.5
MTR4212,North,Industrial,13-12-2025,1657.4,51.2,8,Active,9.5
MTR4213,North,Industrial,03-07-2025,1567.1,59,6,Faulty,9.5
MTR4214,North,Residential,04-12-2025,237.2,8.7,3,Active,6.5
MTR4215,North,Commercial,19-09-2025,829,26.3,5,Active,8.2
MTR4216,South,Commercial,02-09-2025,984.2,34.2,10,Active,8.2
MTR4217,North,Commercial,12-02-2025,955,29.8,19,Active,8.2
MTR4218,South,Industrial,21-07-2025,1675.8,61.3,0,Active,9.5
MTR4219,Central,Industrial,09-04-2025,1610.8,47.1,5,Active,9.5
MTR4220,North,Commercial,09-06-2025,833,27.2,13,Active,8.2
MTR4221,North,Residential,26-10-2025,242,7.1,5,Faulty,6.5
MTR4222,North,Residential,26-09-2025,231.3,7.1,6,Active,6.5
MTR4223,North,Commercial,07-07-2025,786.6,22.6,2,Active,8.2
MTR4224,South,Industrial,22-09-2025,1644.9,49.6,10,Active,9.5
MTR4225,North,Commercial,13-02-2025,756.2,23.8,3,Faulty,8.2
MTR4226,North,Commercial,21-11-2025,806.6,31.6,0,Active,8.2
MTR4227,South,Commercial,24-01-2025,637.4,18.7,12,Active,8.2
MTR4228,North,Industrial,14-01-2025,1724.2,50.6,0,Active,9.5
MTR4229,Central,Commercial,23-03-2025,796.5,23,9,Active,8.2
MTR4230,South,Industrial,14-07-2025,1738.7,51.4,4,Active,9.5
MTR4231,North,Industrial,10-09-2025,1785.5,70.7,6,Active,9.5
MTR4232,North,Commercial,14-03-2025,729.3,29,43,Active,8.2
MTR4233,South,Residential,02-05-2025,266.2,7.7,2,Active,6.5
MTR4234,North,Industrial,21-02-2025,1406.1,42.9,1,Active,9.5
MTR4235,North,Commercial,19-09-2025,840.6,24.2,5,Active,8.2
MTR4236,North,Residential,22-06-2025,261.5,8.6,0,Active,6.5
MTR4237,South,Residential,16-12-2025,185.8,5.7,4,Active,6.5
MTR4238,South,Commercial,09-04-2025,867.5,28,1,Active,8.2
MTR4239,North,Residential,19-04-2025,196.4,6.4,26,Active,6.5
MTR4240,North,Commercial,12-09-2025,1020.3,30.8,21,Active,8.2
MTR4241,South,Commercial,20-07-2025,848.2,31.3,3,Active,8.2
MTR4242,Central,Residential,01-07-2025,319.5,11,0,Active,6.5
MTR4243,Central,Commercial,03-01-2025,809.8,28.4,11,Faulty,8.2
MTR4244,North,Residential,17-10-2025,249.4,9.8,9,Active,6.5
MTR4245,South,Industrial,12-10-2025,1398.4,52.7,0,Active,9.5
MTR4246,Central,Commercial,02-04-2025,802.8,24.7,2,Faulty,8.2
MTR4247,South,Commercial,21-01-2025,801,25.4,2,Active,8.2
MTR4248,South,Commercial,15-12-2025,909.4,27,5,Active,8.2
MTR4249,North,Commercial,12-01-2025,739,21.5,3,Active,8.2
MTR4250,South,Industrial,22-06-2025,1420.5,53.6,20,Faulty,9.5
MTR4251,South,Commercial,27-08-2025,947.9,35.8,7,Active,8.2
MTR4252,Central,Residential,26-06-2025,254.6,8.9,4,Active,6.5
MTR4253,South,Residential,22-02-2025,190.8,5.9,2,Active,6.5
MTR4254,South,Commercial,31-12-2025,935.5,28.1,3,Active,8.2
MTR4255,North,Residential,24-01-2025,284.2,9.4,4,Active,6.5
MTR4256,South,Industrial,01-05-2025,1762.2,58.2,10,Active,9.5
MTR4257,South,Industrial,21-09-2025,1701.3,59.9,1,Active,9.5
MTR4258,Central,Residential,21-07-2025,340.6,12.2,7,Active,6.5
MTR4259,South,Commercial,08-01-2025,656.2,20.6,24,Faulty,8.2
MTR4260,Central,Residential,19-06-2025,279.5,9.3,4,Active,6.5
MTR4261,Central,Residential,10-07-2025,173.2,6.1,7,Active,6.5
MTR4262,Central,Commercial,01-04-2025,871.9,29.3,9,Active,8.2
MTR4263,North,Residential,17-04-2025,258.2,8.1,5,Active,6.5
MTR4264,South,Industrial,06-09-2025,1235.5,35.8,1,Active,9.5
MTR4265,Central,Commercial,24-05-2025,794.4,29.9,3,Faulty,8.2
MTR4266,North,Industrial,18-01-2025,1397.2,46.6,1,Active,9.5
MTR4267,Central,Residential,15-01-2025,217.9,7.1,4,Active,6.5
MTR4268,South,Industrial,20-12-2025,1510.5,55.4,10,Active,9.5
MTR4269,North,Residential,16-02-2025,199.8,7.1,1,Active,6.5
MTR4270,South,Residential,11-01-2025,270.6,10.3,1,Active,6.5
MTR4271,North,Residential,19-05-2025,233.2,9.2,4,Active,6.5
MTR4272,South,Commercial,01-12-2025,902.1,25.9,14,Active,8.2
MTR4273,South,Commercial,28-06-2025,813.6,32.5,5,Active,8.2
MTR4274,North,Industrial,04-12-2025,1633,48.3,1,Active,9.5
MTR4275,South,Commercial,26-05-2025,821.8,26.2,8,Active,8.2
MTR4276,South,Commercial,28-01-2025,908.6,33.8,4,Active,8.2
MTR4277,South,Industrial,27-02-2025,1886,65.2,0,Active,9.5
MTR4278,South,Industrial,23-06-2025,1519.1,46.1,2,Active,9.5
MTR4279,South,Commercial,27-04-2025,788.6,29,14,Active,8.2
MTR4280,North,Industrial,05-02-2025,1292.2,41.7,21,Active,9.5
MTR4281,South,Commercial,08-04-2025,786.1,24,1,Active,8.2
MTR4282,Central,Industrial,15-12-2025,1379.7,50.5,1,Active,9.5
MTR4283,South,Residential,07-04-2025,294,11.6,4,Active,6.5
MTR4284,Central,Industrial,11-09-2025,1717.4,58,0,Active,9.5
MTR4285,North,Residential,12-10-2025,186.7,6.6,4,Active,6.5
MTR4286,Central,Residential,02-03-2025,217.5,6.8,11,Active,6.5
MTR4287,Central,Residential,05-01-2025,234.3,8.4,1,Active,6.5
MTR4288,South,Residential,04-04-2025,237.4,8,12,Active,6.5
MTR4289,North,Commercial,02-04-2025,779.5,26.2,15,Active,8.2
MTR4290,South,Industrial,05-02-2025,1184.3,40.4,9,Active,9.5
MTR4291,North,Industrial,12-09-2025,1573.7,45.2,10,Active,9.5
MTR4292,South,Commercial,02-08-2025,763.5,27.4,4,Active,8.2
MTR4293,South,Commercial,14-03-2025,845.8,30.6,12,Active,8.2
MTR4294,South,Commercial,24-01-2025,788.2,28.1,12,Active,8.2
MTR4295,North,Residential,05-12-2025,198.8,6.9,7,Active,6.5
MTR4296,Central,Industrial,15-05-2025,1592,52.9,31,Active,9.5
MTR4297,South,Residential,03-11-2025,203,6.6,1,Active,6.5
MTR4298,Central,Commercial,26-01-2025,741.3,26.4,12,Active,8.2
MTR4299,North,Industrial,12-02-2025,1272.7,40.5,15,Active,9.5
MTR4300,South,Commercial,24-04-2025,749.4,25.7,2,Active,8.2
MTR4301,Central,Commercial,27-06-2025,975.8,30.5,7,Active,8.2
MTR4302,Central,Residential,24-04-2025,184.1,6.3,2,Active,6.5
MTR4303,North,Residential,18-04-2025,284.1,8.3,7,Active,6.5
MTR4304,North,Residential,10-08-2025,228.3,7.5,4,Active,6.5
MTR4305,North,Commercial,21-01-2025,553.3,17.1,7,Active,8.2
MTR4306,Central,Residential,27-05-2025,257.6,7.8,22,Active,6.5
MTR4307,North,Commercial,14-10-2025,710.2,25.6,1,Faulty,8.2
MTR4308,South,Commercial,14-09-2025,775.2,23.4,5,Active,8.2
MTR4309,South,Residential,15-06-2025,270.5,10,5,Active,6.5
MTR4310,South,Commercial,24-03-2025,862.1,31.5,14,Active,8.2
MTR4311,Central,Commercial,11-09-2025,629.5,19.3,2,Active,8.2
MTR4312,North,Commercial,02-08-2025,408.7,12.8,13,Faulty,8.2
MTR4313,North,Commercial,10-08-2025,870.9,27.2,5,Active,8.2
